Loss,Rewards,Avg_reward
0,0.0,nan
0,0,0.0
0,5,2.5
0,0.0,1.6666666666666667
0,5,2.5
0,0,2.0
0,0.0,1.6666666666666667
0,0.0,1.4285714285714286
0,0.0,1.25
0,0.0,1.1111111111111112
0,0.0,1.0
0,0.0,0.9090909090909091
0,0.0,0.8333333333333334
0,0.0,0.7692307692307693
0,5,1.0714285714285714
0,0,1.0
0,5,1.25
0,0.0,1.1764705882352942
0,0,1.1111111111111112
0,5,1.3157894736842106
0,0,1.25
0,1,1.2380952380952381
0,0.2,1.1909090910445561
0,0,1.139130434912184
0,0,1.091666666790843
0,0.0,1.0480000001192094
0,5,1.2000000001146243
0,0,1.1555555556659345
0,0,1.1142857143921512
0,0,1.0758620690682839
0,5,1.2066666667660078
0,0.5,1.183870967838072
0,5,1.3031250000931323
0,0,1.2636363637266737
0,0,1.226470588322948
0,0.0,1.191428571513721
0,5,1.2972222223050065
0,5,1.3972972973778441
0,0.5,1.3736842106047429
0,0,1.3384615385379546
0,5,1.430000000074506
0,0,1.3951219512922008
0,5,1.480952381023339
0,0,1.4465116279762844
0,5,1.5272727273404598
0,0,1.4933333333995606
0,0,1.460869565282179
0,0,1.4297872341059623
0,0.0,1.4000000000620882
0,0,1.3714285714893926
0,5,1.4440000000596047
0,0.0,1.41568627456824
0,0,1.3884615385188506
0,5,1.4566037736411364
0,0,1.4296296296848192
0,0,1.4036363636905498
0,5,1.4678571429103613
0,0,1.4421052632101796
0,0,1.4172413793617282
0,0,1.3932203390335633
0,0,1.3700000000496706
0,0,1.3475409836554137
0,0,1.3258064516609716
0,5,1.3841269841742894
0,5,1.4406250000465661
0,1,1.4338461538920035
0,0.5,1.4196969697421247
0,0,1.3985074627310483
0,0.5,1.3852941176908857
0,5,1.4376811594634815
0,5,1.4885714286140033
0,0,1.467605633844792
0,5,1.5166666667080588
0,5,1.5643835616846606
0,0,1.5432432432835166
0,0.0,1.522666666706403
0,5,1.5684210526707925
0,5,1.6129870130257173
0,5,1.6564102564484646
0,0,1.635443038012408
0,0,1.6150000000372529
0,5,1.6567901234935831
0,5,1.6975609756461003
0,0.0,1.6771084337708462
0,5,1.7166666667021455
0,5,1.7552941176821204
0,5,1.7930232558486074
0,0,1.7724137931377038
0,0,1.7522727273065934
0,5,1.788764044977306
0,0.0,1.7688888889220027
0,0,1.7494505494832993
0,0.2,1.7326086957169615
0,5,1.767741935547962
0,5,1.8021276596378772
0,0,1.7831578947995839
0,5,1.8166666667287548
0,0,1.797938144391345
0,5,1.8306122449587803
0,0,1.8121212121814188
0,5,1.8440000000596046
0,0,1.8257425743164402
0,0.5,1.8127450980976516
0,1,1.8048543689899075
0,0,1.7875000000573122
0,0,1.770476190532957
0,5,1.800943396282646
0,0.5,1.7887850467846773
0,0,1.7722222222774118
0,5,1.8018348624400042
0,0,1.7854545455087314
0,0,1.7693693694230672
0,0.0,1.753571428624647
0,0.5,1.7424778761589421
0,0,1.7271929825084251
0,0,1.7121739130953084
0,5,1.7405172414306938
0,0.5,1.7299145299654741
0,0,1.715254237338648
0,0,1.7008403361845417
0,5,1.7283333333830038
0,5,1.7553719008757063
0,0.0,1.7409836066062334
0,0,1.726829268341142
0,5,1.753225806499681
